,index,city_s,reduce,reuse,recycle,other,year,total,reduce_rat,reuse_rat,recycle_rat,other_rat,total_ac,total_circ_ac_x,total_circ_ac_y,total_circ_ac_x.1,total_circ_ac_y.1,total_circ_ac,total_reduce_ac,reduce_ac_rat,total_reuse_ac,reuse_ac_rat,total_recycle_ac,recycle_ac_rat,total_other_ac,other_ac_rat,reduce_LQ,reuse_LQ,recycle_LQ,other_LQ,entropy,city,AP,AP_CO,AP_NO2,AP_O3,AP_PM10,AP_PM2.5,AP_SO2,第一产业占地区生产总值的比重-全市,第二产业占地区生产总值的比重-全市,第三产业占地区生产总值的比重-全市,第一产业产值-全市(万元),第三产业_社会服务业_全市,工业总产值_当年价格（万元）全市,规模以上工业总产值（万元）全市,规模以上内资企业工业总产值_当年价格（万元）全市,规模以上港澳台商投资企业工业总产值_当年价格（万元）全市,规模以上外商投资企业工业总产值_当年价格（万元）全市,规模以上工业企业主要财务指标_产品销售收入（万元）全市,规模以上工业企业主要财务指标_利税总额（万元）全市,规模以上工业企业主要财务指标_应交增值税（万元）全市,规模以上工业企业资产状况_固定资产合计（万元）全市,规模以上工业企业资产状况_流动资产合计（万元）全市,限额以上批发零售业商品销售总额（万元）全市,工业废水排放达标率（%）全市,工业企业数（个）全市,限额以上批发零售商贸企业中百货商场数（个）全市,限额以上批发零售商贸企业中超级市场数（个）全市,邮政业务收入（万元）全市,电信业务收入（万元）全市,内资企业（个）全市,港澳台商投资企业（个）全市,外商投资企业（个）全市,规模以上工业总产值_当年价格（万元）全市,工业废水排放量_万吨_全市,工业废水排放达标量_万吨_全市,工业二氧化硫去除量（吨）全市,工业二氧化硫排放量（吨）全市,工业烟粉尘去除量（吨）全市,工业烟粉尘排放量（吨）全市,一般工业固体废物综合利用率（%）全市,规模以上工业企业主要财务指标_利润总额（万元）全市,工业用电（万千瓦时）全市,规模以上工业企业主要财务指标_税金及附加（万元）全市,规模以上内资企业（个）全市,规模以上港澳台商投资企业（个）全市,规模以上外商投资企业（个）全市,中等职业教育学校（所）全市,工业二氧化硫产生量（吨）全市,工业氮氧化物排放量（吨）全市,工业烟粉尘产生量（吨）全市
169,74,呼和浩特,343.0,90.0,122.0,1064.0,2022,1619.0,21.18591723285979,5.55898702903026,7.535515750463249,65.7195799876467,741819.0,85393.0,85393.0,35472.0,45450.0,575504.0,85393.0,0.115112985782246,35472.0,0.0478175943188297,45450.0,0.0612683147775939,575504.0,0.7758011051213302,18.4044546224665,11.625400876432687,12.299205189203295,8.471189271813241,0.960118460199939,呼和浩特市,40,0,9,59,47,10,0,6.632272727272727,36.06545454545455,57.303636363636365,365343.0,20575.0,5318000.083333333,816452.0,5763893.85,727117.55,1252424.15,3703175.9,501699.4285714286,373862.4285714286,4601536.842105263,5959741.739130435,5929711.608695652,72.96833333333333,248.27272727272728,4.0,2.0,39511.0,517157.6,236.75,14.25,21.375,10722563.857142856,2502.875,1811.125,146788.875,125150.625,2971003.5454545454,43684.4375,40.550625000000004,2452681.25,694637.5,767119.2727272727,229.55555555555554,11.88888888888889,14.555555555555555,58.81818181818182,296596.75,47692.166666666664,4810741.0
170,74,呼和浩特,423.0,127.0,136.0,1281.0,2023,1967.0,21.50482968988307,6.456532791052361,6.914082358922211,65.12455516014235,869679.0,100034.0,100034.0,40935.0,50598.0,678112.0,100034.0,0.1150240491031748,40935.0,0.0470690910094414,50598.0,0.0581800871355983,678112.0,0.7797267727517855,18.695942159533576,13.717139321337799,11.883932629402574,8.352227656658108,0.971436186509732,呼和浩特市,128,0,64,148,136,83,2,6.632272727272727,36.06545454545455,57.303636363636365,365343.0,20575.0,5318000.083333333,816452.0,5763893.85,727117.55,1252424.15,3703175.9,501699.4285714286,373862.4285714286,4601536.842105263,5959741.739130435,5929711.608695652,72.96833333333333,248.27272727272728,4.0,2.0,39511.0,517157.6,236.75,14.25,21.375,10722563.857142856,2502.875,1811.125,146788.875,125150.625,2971003.5454545454,43684.4375,40.550625000000004,2452681.25,694637.5,767119.2727272727,229.55555555555554,11.88888888888889,14.555555555555555,58.81818181818182,296596.75,47692.166666666664,4810741.0
171,76,咸宁,29.0,22.0,111.0,130.0,2021,292.0,9.93150684931506,7.5342465753424595,38.013698630136986,44.52054794520548,573876.0,70564.0,70564.0,32756.0,39467.0,431089.0,70564.0,0.1229603607748015,32756.0,0.0570785326446828,39467.0,0.0687726965407161,431089.0,0.7511884100397995,8.076998787848668,13.199790229793727,55.274404730707914,5.926681954910179,1.1521241997053178,咸宁市,27,3,59,17,31,25,3,20.093809523809526,44.69761904761905,35.21,523734.0,3850.0,2161708.75,619893.0,5149917.5,331800.1,219091.2,1242790.7,370727.28571428574,242956.7619047619,2440073.3333333335,2244068.652173913,1665025.7826086956,58.413333333333334,454.27272727272725,7.0,1.0,21632.45,95644.25,483.25,16.5,9.875,7936988.214285715,2343.1875,2233.75,8820.875,30832.0,742978.9090909091,13399.1875,80.164375,932456.0,195738.0,136250.9090909091,808.6666666666666,19.22222222222222,9.555555555555555,15.636363636363637,43904.5,12816.857142857143,1212129.25
172,76,咸宁,36.0,26.0,154.0,195.0,2022,411.0,8.759124087591239,6.32603406326034,37.469586374695865,47.44525547445255,741819.0,85393.0,85393.0,35472.0,45450.0,575504.0,85393.0,0.115112985782246,35472.0,0.0478175943188297,45450.0,0.0612683147775939,575504.0,0.7758011051213302,7.6091537614709015,13.229511340701745,61.15654806356548,6.115646801899364,1.1094866294241956,咸宁市,11,0,46,119,13,12,3,20.093809523809526,44.69761904761905,35.21,523734.0,3850.0,2161708.75,619893.0,5149917.5,331800.1,219091.2,1242790.7,370727.28571428574,242956.7619047619,2440073.3333333335,2244068.652173913,1665025.7826086956,58.413333333333334,454.27272727272725,7.0,1.0,21632.45,95644.25,483.25,16.5,9.875,7936988.214285715,2343.1875,2233.75,8820.875,30832.0,742978.9090909091,13399.1875,80.164375,932456.0,195738.0,136250.9090909091,808.6666666666666,19.22222222222222,9.555555555555555,15.636363636363637,43904.5,12816.857142857143,1212129.25
173,76,咸宁,47.0,38.0,163.0,296.0,2023,544.0,8.63970588235294,6.985294117647051,29.96323529411764,54.41176470588235,869679.0,100034.0,100034.0,40935.0,50598.0,678112.0,100034.0,0.1150240491031748,40935.0,0.0470690910094414,50598.0,0.0581800871355983,678112.0,0.7797267727517855,7.511216958293004,14.84051203845408,51.50084293322451,6.978311712172481,1.0897343708239582,咸宁市,139,0,36,40,140,138,5,20.093809523809526,44.69761904761905,35.21,523734.0,3850.0,2161708.75,619893.0,5149917.5,331800.1,219091.2,1242790.7,370727.28571428574,242956.7619047619,2440073.3333333335,2244068.652173913,1665025.7826086956,58.413333333333334,454.27272727272725,7.0,1.0,21632.45,95644.25,483.25,16.5,9.875,7936988.214285715,2343.1875,2233.75,8820.875,30832.0,742978.9090909091,13399.1875,80.164375,932456.0,195738.0,136250.9090909091,808.6666666666666,19.22222222222222,9.555555555555555,15.636363636363637,43904.5,12816.857142857143,1212129.25
174,77,咸阳,181.0,105.0,108.0,596.0,2021,990.0,18.28282828282828,10.6060606060606,10.9090909090909,60.2020202020202,573876.0,70564.0,70564.0,32756.0,39467.0,431089.0,70564.0,0.1229603607748015,32756.0,0.0570785326446828,39467.0,0.0687726965407161,431089.0,0.7511884100397995,14.868879830560008,18.5815228854672,15.862531873579076,8.014237093837826,1.095838872900334,咸阳市,103,0,21,77,108,47,0,18.375714285714285,49.31476190476191,32.317142857142855,872872.0,8400.0,4990244.083333333,1784476.0,9939129.2,538974.65,625214.2,3120942.0,534634.1428571428,543285.8571428572,5317082.0,5150757.347826087,3238652.086956522,79.87666666666667,420.0,7.0,0.0,26947.5,181928.95,418.125,12.625,16.75,15299462.142857144,5851.941176470588,6631.875,23025.625,93394.27777777778,1431622.0,20482.823529411766,85.36117647058825,1963042.0,231757.66666666666,826922.8181818182,705.3333333333334,13.11111111111111,20.88888888888889,31.545454545454547,142449.75,21384.75,2676587.0
175,77,咸阳,215.0,108.0,121.0,743.0,2022,1187.0,18.1128896377422,9.09856781802864,10.19376579612468,62.594776748104465,741819.0,85393.0,85393.0,35472.0,45450.0,575504.0,85393.0,0.115112985782246,35472.0,0.0478175943188297,45450.0,0.0612683147775939,575504.0,0.7758011051213302,15.734879531320233,19.027656969446866,16.637907918845805,8.068405205263925,1.0535776837256208,咸阳市,33,0,21,85,39,6,0,18.375714285714285,49.31476190476191,32.317142857142855,872872.0,8400.0,4990244.083333333,1784476.0,9939129.2,538974.65,625214.2,3120942.0,534634.1428571428,543285.8571428572,5317082.0,5150757.347826087,3238652.086956522,79.87666666666667,420.0,7.0,0.0,26947.5,181928.95,418.125,12.625,16.75,15299462.142857144,5851.941176470588,6631.875,23025.625,93394.27777777778,1431622.0,20482.823529411766,85.36117647058825,1963042.0,231757.66666666666,826922.8181818182,705.3333333333334,13.11111111111111,20.88888888888889,31.545454545454547,142449.75,21384.75,2676587.0
176,77,咸阳,264.0,128.0,131.0,975.0,2023,1498.0,17.62349799732977,8.54472630173564,8.74499332443257,65.086782376502,869679.0,100034.0,100034.0,40935.0,50598.0,678112.0,100034.0,0.1150240491031748,40935.0,0.0470690910094414,50598.0,0.0581800871355983,678112.0,0.7797267727517855,15.321576778714999,18.15358257082486,15.030904481203208,8.347383295150932,1.00872340000868,咸阳市,88,0,31,67,98,82,1,18.375714285714285,49.31476190476191,32.317142857142855,872872.0,8400.0,4990244.083333333,1784476.0,9939129.2,538974.65,625214.2,3120942.0,534634.1428571428,543285.8571428572,5317082.0,5150757.347826087,3238652.086956522,79.87666666666667,420.0,7.0,0.0,26947.5,181928.95,418.125,12.625,16.75,15299462.142857144,5851.941176470588,6631.875,23025.625,93394.27777777778,1431622.0,20482.823529411766,85.36117647058825,1963042.0,231757.66666666666,826922.8181818182,705.3333333333334,13.11111111111111,20.88888888888889,31.545454545454547,142449.75,21384.75,2676587.0
177,79,哈尔滨,169.0,152.0,149.0,1334.0,2021,1804.0,9.3680709534368,8.425720620842569,8.259423503325939,73.94678492239468,573876.0,70564.0,70564.0,32756.0,39467.0,431089.0,70564.0,0.1229603607748015,32756.0,0.0570785326446828,39467.0,0.0687726965407161,431089.0,0.7511884100397995,7.618773151287486,14.761627936886835,12.009742119732124,9.843973087720672,0.8594296708582031,哈尔滨市,19,18,9,132,23,29,0,13.469999999999999,33.24727272727272,53.281363636363636,2663855.0,98850.0,11906675.75,4186123.0,14076485.0,351039.9,2561301.9,9374065.5,509812.85714285716,613080.95,8275328.095238095,15860486.0,15421584.43478261,71.7,971.8181818181819,80.0,10.0,111527.3,728012.9,938.0,27.125,76.375,22796196.64285714,4504.4,3758.5,15370.75,62437.5625,1959543.5,59084.066666666666,82.32916666666667,998537.8666666667,813649.3333333334,962805.3,1131.888888888889,23.77777777777778,62.22222222222222,84.9090909090909,100481.0,35022.666666666664,2668148.0
178,79,哈尔滨,226.0,162.0,167.0,1626.0,2022,2181.0,10.3622191655204,7.427785419532321,7.65703805593764,74.55295735900962,741819.0,85393.0,85393.0,35472.0,45450.0,575504.0,85393.0,0.115112985782246,35472.0,0.0478175943188297,45450.0,0.0612683147775939,575504.0,0.7758011051213302,9.001781245707704,15.533582409032615,12.497549644923227,9.609802933620472,0.8437136481218528,哈尔滨市,32,4,2,47,39,32,0,13.469999999999999,33.24727272727272,53.281363636363636,2663855.0,98850.0,11906675.75,4186123.0,14076485.0,351039.9,2561301.9,9374065.5,509812.85714285716,613080.95,8275328.095238095,15860486.0,15421584.43478261,71.7,971.8181818181819,80.0,10.0,111527.3,728012.9,938.0,27.125,76.375,22796196.64285714,4504.4,3758.5,15370.75,62437.5625,1959543.5,59084.066666666666,82.32916666666667,998537.8666666667,813649.3333333334,962805.3,1131.888888888889,23.77777777777778,62.22222222222222,84.9090909090909,100481.0,35022.666666666664,2668148.0
179,79,哈尔滨,254.0,201.0,189.0,1860.0,2023,2504.0,10.14376996805111,8.02715654952076,7.5479233226837,74.28115015974441,869679.0,100034.0,100034.0,40935.0,50598.0,678112.0,100034.0,0.1150240491031748,40935.0,0.0470690910094414,50598.0,0.0581800871355983,678112.0,0.7797267727517855,8.81882532143544,17.05398676152601,12.973379199470813,9.526561451467655,0.8504712249259259,哈尔滨市,79,5,8,90,98,16,0,13.469999999999999,33.24727272727272,53.281363636363636,2663855.0,98850.0,11906675.75,4186123.0,14076485.0,351039.9,2561301.9,9374065.5,509812.85714285716,613080.95,8275328.095238095,15860486.0,15421584.43478261,71.7,971.8181818181819,80.0,10.0,111527.3,728012.9,938.0,27.125,76.375,22796196.64285714,4504.4,3758.5,15370.75,62437.5625,1959543.5,59084.066666666666,82.32916666666667,998537.8666666667,813649.3333333334,962805.3,1131.888888888889,23.77777777777778,62.22222222222222,84.9090909090909,100481.0,35022.666666666664,2668148.0
180,80,唐山,230.0,81.0,111.0,910.0,2021,1332.0,17.26726726726726,6.08108108108108,8.33333333333333,68.31831831831832,573876.0,70564.0,70564.0,32756.0,39467.0,431089.0,70564.0,0.1229603607748015,32756.0,0.0570785326446828,39467.0,0.0687726965407161,431089.0,0.7511884100397995,14.042954297191583,10.65388474321189,12.117211847872904,9.094698135012315,0.9409075264146088,唐山市,43,0,1,22,59,9,0,11.306818181818182,55.64272727272728,33.050000000000004,3098091.0,21400.0,29347910.833333332,5240342.0,40250091.45,2875839.8,4009221.25,21377960.0,1743730.7142857143,1609310.8421052631,23592658.52631579,24528259.826086957,12206764.52173913,93.55666666666667,1350.8181818181818,44.0,5.0,71146.85,428251.45,1310.75,46.875,77.875,65472170.71428572,18702.941176470587,24397.75,226608.625,300785.77777777775,8902270.3,275335.0,66.73933333333333,4592212.75,4858071.833333333,499062.77777777775,1418.888888888889,31.11111111111111,69.33333333333333,58.72727272727273,531378.0,162198.25,12501144.25
181,80,唐山,258.0,90.0,120.0,1063.0,2022,1531.0,16.85173089483997,5.87851077726975,7.83801436969301,69.43174395819726,741819.0,85393.0,85393.0,35472.0,45450.0,575504.0,85393.0,0.115112985782246,35472.0,0.0478175943188297,45450.0,0.0612683147775939,575504.0,0.7758011051213302,14.639296149191733,12.293614643334108,12.792932853050162,8.949683559336847,0.9195461510131132,唐山市,23,0,0,53,25,0,0,11.306818181818182,55.64272727272728,33.050000000000004,3098091.0,21400.0,29347910.833333332,5240342.0,40250091.45,2875839.8,4009221.25,21377960.0,1743730.7142857143,1609310.8421052631,23592658.52631579,24528259.826086957,12206764.52173913,93.55666666666667,1350.8181818181818,44.0,5.0,71146.85,428251.45,1310.75,46.875,77.875,65472170.71428572,18702.941176470587,24397.75,226608.625,300785.77777777775,8902270.3,275335.0,66.73933333333333,4592212.75,4858071.833333333,499062.77777777775,1418.888888888889,31.11111111111111,69.33333333333333,58.72727272727273,531378.0,162198.25,12501144.25
182,80,唐山,301.0,113.0,135.0,1217.0,2023,1766.0,17.04416761041902,6.398640996602491,7.64439411098527,68.9127972819932,869679.0,100034.0,100034.0,40935.0,50598.0,678112.0,100034.0,0.1150240491031748,40935.0,0.0470690910094414,50598.0,0.0581800871355983,678112.0,0.7797267727517855,14.817916551634053,13.594146093280221,13.139193300224449,8.83806990989786,0.9306114131803748,唐山市,66,0,13,79,77,12,0,11.306818181818182,55.64272727272728,33.050000000000004,3098091.0,21400.0,29347910.833333332,5240342.0,40250091.45,2875839.8,4009221.25,21377960.0,1743730.7142857143,1609310.8421052631,23592658.52631579,24528259.826086957,12206764.52173913,93.55666666666667,1350.8181818181818,44.0,5.0,71146.85,428251.45,1310.75,46.875,77.875,65472170.71428572,18702.941176470587,24397.75,226608.625,300785.77777777775,8902270.3,275335.0,66.73933333333333,4592212.75,4858071.833333333,499062.77777777775,1418.888888888889,31.11111111111111,69.33333333333333,58.72727272727273,531378.0,162198.25,12501144.25
183,81,商丘,90.0,46.0,167.0,297.0,2021,600.0,15.0,7.666666666666661,27.833333333333332,49.5,573876.0,70564.0,70564.0,32756.0,39467.0,431089.0,70564.0,0.1229603607748015,32756.0,0.0570785326446828,39467.0,0.0687726965407161,431089.0,0.7511884100397995,12.1990533416473,13.431786542923433,40.4714875718955,6.589558536636286,1.1855233444391096,商丘市,125,33,37,119,114,65,0,27.797727272727272,40.18954545454545,32.0140909090909,1980224.0,10475.0,4552687.833333333,893459.0,10033582.8,154277.75,41424.6,2984579.2,441273.14285714284,542006.2105263158,4258623.619047619,4470875.565217392,4552805.347826087,68.82666666666667,449.45454545454544,64.0,45.0,47797.0,238360.85,465.25,6.875,8.625,14316818.357142856,4611.1875,2608.875,12897.875,46920.41176470588,872511.5454545454,28414.5,99.266875,1431866.4375,768347.0833333334,152699.44444444444,1138.888888888889,9.88888888888889,10.0,36.45454545454545,69842.5,15511.57142857143,753324.5
184,81,商丘,108.0,48.0,168.0,345.0,2022,669.0,16.14349775784753,7.17488789237668,25.11210762331838,51.569506726457405,741819.0,85393.0,85393.0,35472.0,45450.0,575504.0,85393.0,0.115112985782246,35472.0,0.0478175943188297,45450.0,0.0612683147775939,575504.0,0.7758011051213302,14.024045721814083,15.004702755511323,40.987103553404665,6.647258735006865,1.17194759754443,商丘市,22,1,6,72,22,33,0,27.797727272727272,40.18954545454545,32.0140909090909,1980224.0,10475.0,4552687.833333333,893459.0,10033582.8,154277.75,41424.6,2984579.2,441273.14285714284,542006.2105263158,4258623.619047619,4470875.565217392,4552805.347826087,68.82666666666667,449.45454545454544,64.0,45.0,47797.0,238360.85,465.25,6.875,8.625,14316818.357142856,4611.1875,2608.875,12897.875,46920.41176470588,872511.5454545454,28414.5,99.266875,1431866.4375,768347.0833333334,152699.44444444444,1138.888888888889,9.88888888888889,10.0,36.45454545454545,69842.5,15511.57142857143,753324.5
185,81,商丘,114.0,59.0,176.0,400.0,2023,749.0,15.220293724966618,7.87716955941255,23.49799732977303,53.40453938584779,869679.0,100034.0,100034.0,40935.0,50598.0,678112.0,100034.0,0.1150240491031748,40935.0,0.0470690910094414,50598.0,0.0581800871355983,678112.0,0.7797267727517855,13.232270854344769,16.73533393247917,40.3883845601796,6.849135011405892,1.1620068950294793,商丘市,142,1,19,81,121,102,0,27.797727272727272,40.18954545454545,32.0140909090909,1980224.0,10475.0,4552687.833333333,893459.0,10033582.8,154277.75,41424.6,2984579.2,441273.14285714284,542006.2105263158,4258623.619047619,4470875.565217392,4552805.347826087,68.82666666666667,449.45454545454544,64.0,45.0,47797.0,238360.85,465.25,6.875,8.625,14316818.357142856,4611.1875,2608.875,12897.875,46920.41176470588,872511.5454545454,28414.5,99.266875,1431866.4375,768347.0833333334,152699.44444444444,1138.888888888889,9.88888888888889,10.0,36.45454545454545,69842.5,15511.57142857143,753324.5
186,82,商洛,10.0,6.0,24.0,46.0,2021,86.0,11.62790697674418,6.97674418604651,27.90697674418604,53.48837209302325,573876.0,70564.0,70564.0,32756.0,39467.0,431089.0,70564.0,0.1229603607748015,32756.0,0.0570785326446828,39467.0,0.0687726965407161,431089.0,0.7511884100397995,9.456630497401008,12.223061565855502,40.578569909155775,7.120500180532514,1.1268216693679514,商洛市,64,0,68,74,93,37,3,20.00578947368421,41.73736842105263,38.26263157894737,,2000.0,548007.0,,2128200.8333333335,84027.33333333333,681.0,282188.25,134198.4,122197.78947368421,1100206.1666666667,1439060.7142857143,748268.5714285715,63.667500000000004,98.1,,,14634.4,150958.3,102.875,0.5,1.0,2773983.214285714,1540.875,1221.5,26642.5,40652.82352941176,40705.36363636364,6063.25,10.818235294117647,320256.25,72929.75,52936.36363636364,216.22222222222223,1.6,1.0,8.545454545454545,55102.5,7663.285714285715,363015.25
187,82,商洛,11.0,8.0,24.0,52.0,2022,95.0,11.57894736842105,8.42105263157894,25.26315789473684,54.736842105263165,741819.0,85393.0,85393.0,35472.0,45450.0,575504.0,85393.0,0.115112985782246,35472.0,0.0478175943188297,45450.0,0.0612683147775939,575504.0,0.7758011051213302,10.058767296961973,17.610782707784345,41.23364252214696,7.055525152507057,1.1354522007710073,商洛市,20,0,58,105,28,24,6,20.00578947368421,41.73736842105263,38.26263157894737,,2000.0,548007.0,,2128200.8333333335,84027.33333333333,681.0,282188.25,134198.4,122197.78947368421,1100206.1666666667,1439060.7142857143,748268.5714285715,63.667500000000004,98.1,,,14634.4,150958.3,102.875,0.5,1.0,2773983.214285714,1540.875,1221.5,26642.5,40652.82352941176,40705.36363636364,6063.25,10.818235294117647,320256.25,72929.75,52936.36363636364,216.22222222222223,1.6,1.0,8.545454545454545,55102.5,7663.285714285715,363015.25
188,82,商洛,14.0,8.0,24.0,70.0,2023,116.0,12.068965517241379,6.89655172413793,20.68965517241379,60.3448275862069,869679.0,100034.0,100034.0,40935.0,50598.0,678112.0,100034.0,0.1150240491031748,40935.0,0.0470690910094414,50598.0,0.0581800871355983,678112.0,0.7797267727517855,10.492558392215612,14.651975587874805,35.5614028631362,7.73922734155196,1.0703980030041391,商洛市,103,0,60,84,130,87,1,20.00578947368421,41.73736842105263,38.26263157894737,,2000.0,548007.0,,2128200.8333333335,84027.33333333333,681.0,282188.25,134198.4,122197.78947368421,1100206.1666666667,1439060.7142857143,748268.5714285715,63.667500000000004,98.1,,,14634.4,150958.3,102.875,0.5,1.0,2773983.214285714,1540.875,1221.5,26642.5,40652.82352941176,40705.36363636364,6063.25,10.818235294117647,320256.25,72929.75,52936.36363636364,216.22222222222223,1.6,1.0,8.545454545454545,55102.5,7663.285714285715,363015.25
189,84,嘉兴,276.0,118.0,241.0,2050.0,2021,2685.0,10.27932960893854,4.39478584729981,8.97579143389199,76.35009310986965,573876.0,70564.0,70564.0,32756.0,39467.0,431089.0,70564.0,0.1229603607748015,32756.0,0.0570785326446828,39467.0,0.0687726965407161,431089.0,0.7511884100397995,8.359872681054387,7.699542443842436,13.051387956815063,10.16390722879024,0.7935822328395534,嘉兴市,14,12,54,18,35,5,0,5.935454545454545,56.61818181818182,37.44318181818182,832199.0,13050.0,22220353.0,4758410.0,22916097.8,4010460.9,6884583.2,16510559.9,1869782.142857143,1349038.142857143,17868407.714285713,28077626.739130434,15709224.695652174,94.78833333333334,4222.636363636364,15.0,5.0,37451.85,550228.5,4154.125,482.625,624.75,46528292.571428575,18918.941176470587,16491.875,42796.125,88655.22222222222,1286732.3636363635,21454.764705882353,96.81882352941177,3586432.0625,1548610.0833333333,312373.45454545453,4056.0,482.44444444444446,561.1111111111111,20.818181818181817,145103.0,31774.625,1649527.0
190,84,嘉兴,382.0,150.0,279.0,3596.0,2022,4407.0,8.66802813705468,3.4036759700476504,6.330837304288631,81.59745858860903,741819.0,85393.0,85393.0,35472.0,45450.0,575504.0,85393.0,0.115112985782246,35472.0,0.0478175943188297,45450.0,0.0612683147775939,575504.0,0.7758011051213302,7.5300176414949345,7.118041002550685,10.332971173223516,10.517832218845285,0.6676950132246998,嘉兴市,21,0,7,76,4,21,0,5.935454545454545,56.61818181818182,37.44318181818182,832199.0,13050.0,22220353.0,4758410.0,22916097.8,4010460.9,6884583.2,16510559.9,1869782.142857143,1349038.142857143,17868407.714285713,28077626.739130434,15709224.695652174,94.78833333333334,4222.636363636364,15.0,5.0,37451.85,550228.5,4154.125,482.625,624.75,46528292.571428575,18918.941176470587,16491.875,42796.125,88655.22222222222,1286732.3636363635,21454.764705882353,96.81882352941177,3586432.0625,1548610.0833333333,312373.45454545453,4056.0,482.44444444444446,561.1111111111111,20.818181818181817,145103.0,31774.625,1649527.0
